YEAR,CAPSITE,HABITAT,CAPDATE,MANIPULATED,BNDCREW,CAPTIME,SPECIES,LOCATION,BAND,COLOR,AGE,SEX,CAPMAS,CAPFAT,CAPBM,CAPBMS,BILLEN,BILLWID,BILLDEP,WING,TARSUS,TAIL,FTHCOL,BLOOD,FECAL,BANDER,CP,BP,BODY MOLT,FF MOLT,MOLT LIMIT,CYCLE CODE,TAG TYPE,TAG NUM,STATUS CODE,NOTES,HEMLEN,TOTLEN,BLOOD NOTES,DEPDAT,DEPTIME
2010,MM,M,9-Apr-10,N,AMRE,930,BAWW,B-1.5,2590-82358,"A/W,M",SY,F,8.3,T,1,NA,9.25,NA,NA,NA,17.26,NA,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT CHIN MOLT,31.24,65.74,,,
2010,MM,M,9-Apr-10,N,AMRE,930,BAWW,B-1,2590-82922,"_,A",ASY,M,9.3,HT,2,NA,9.90,2.68,2.95,68.0,17.01,52.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,31.23,67.84,,,
2010,URIII,M,10-Apr-10,Y,AMRE,1145,AMRE,E.7-4.5,2310-31598,"G/A,G",ASY,M,6.5,T,1,NA,6.85,3.75,2.51,61.5,17.18,54.50,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMP W/T, FLEW OFF AND PERCHED GOOD",23.93,51.17,,NA,NA
2010,URIII,M,10-Apr-10,Y,AMRE,1045,AMRE,E.7-4.5,2350-13145,"A,O/K",ASY,M,7.1,T,1,NA,6.52,3.58,2.80,61.0,16.99,55.00,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN NET LESS THAN 2 MIN, REPLACED ORANGE BAND WITH NEW, IMP W/T, FLEW OFF GOOD",22.73,51.64,,NA,NA
2010,URIII,M,10-Apr-10,N,AMRE,645,NOWA,C.5-3,2391-68823,"_,A",ASY,U,16.3,1,2,NA,10.97,3.26,3.72,73.5,21.60,50.0,Y,Y,N,JAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,33.28,65.06,SAMPLE SPLIT,,
2010,RDII,M,10-Apr-10,N,AMRE,845,NOWA,D.2-1.7,2391-68824,"_,A",ASY,U,17.2,1,1,NA,10.40,3.00,3.43,75.0,21.25,52.5,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.15,64.90,SAMPLE SPLIT,,
2010,MII,M,10-Apr-10,N,AMRE,645,AMRE,B.8-8.3,2550-39432,"B/Y,A",ASY,F,6.3,0,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,10-Apr-10,N,AMRE,1045,AMRE,C.5-7,2570-44381,"A/W,B",ASY,M,6.2,0,0,NA,6.74,3.61,2.70,60.0,17.15,54.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE FLUSHED INTO NET, BT TAKEN FROM TIME BIRD HIT NET, R3 REGROWN, COLLECTED R4",31.53,67.95,,NA,NA
2010,MII,M,10-Apr-10,N,AMRE,1115,AMRE,D.3-6.3,2570-44423,"A,M/W",SY,F,6.5,LT,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MM,M,10-Apr-10,N,AMRE,720,AMRE,A.3-1.3,2570-44478,"A/G,Y",SY,F,6.2,0,2,NA,6.62,3.91,2.73,59.0,16.89,56.00,Y,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,URIII,M,10-Apr-10,Y,AMRE,750,AMRE,E.5-4.5,2570-44527,"A/B,P",ASY,M,7.4,T,2,NA,6.15,3.48,2.60,62.0,17.28,55.00,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMP W/F, FLEW OFF AND PERCHED WELL",23.00,54.17,,NA,NA
2010,URIII,M,10-Apr-10,Y,AMRE,1320,AMRE,D.5-3.7,2570-44528,"W/K,A",ASY,M,6.9,T,1,NA,6.80,3.41,2.69,62.0,16.72,56.00,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN NET LESS THAN 2 MINUTES, PULLING LEFT R3, IMP W/C, LITTLE STRESSED FLEW OFF WEAKLY, PERCHED OKAY BUT FLUFFED UP",28.95,58.59,,NA,NA
2010,RDII,M,10-Apr-10,N,AMRE,1315,BTBW,D.2-1.7,2580-48882,"G/A,W",ASY,M,9.9,T,2,NA,7.57,2.98,2.54,65.0,19.38,50.0,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.03,64.22,,,
2010,MM,M,10-Apr-10,N,AMRE,1140,BAWW,A.4-5,2580-49021,"K,Y/A",ASY,F,8.5,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,MM,M,10-Apr-10,N,AMRE,640,BAWW,A-1.4,2590-82358,"A/W,M",SY,F,8.2,0,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP YESTERDAY,,,,,
2010,MII,M,10-Apr-10,N,AMRE,1100,BAWW,C-9.1,2590-82902,"Y,A/W",ASY,M,8.2,0,1,NA,8.80,NA,NA,NA,15.97,NA,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGHT CHIN, MODERATE FLANK MOLT",17.40,43.36,,,
2010,MM,M,10-Apr-10,N,AMRE,940,BAWW,A.5-1.5,2590-82923,"_,A",SY,F,8.2,0,2,NA,10.28,2.75,2.71,63.0,17.05,46.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,21.70,54.33,,,
2010,MM,M,10-Apr-10,N,AMRE,1030,BAWW,A.5-1.5,2590-82924,"_,A",ASY,F,9.0,HT,2,NA,10.10,2.89,3.19,67.0,18.00,47.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25.20,57.19,,,
2010,URIII,M,10-Apr-10,N,AMRE,1215,BAWW,C-2,2590-83110,"_,A",SY,M,8.7,T,1,NA,10.71,2.85,3.01,66.0,18.24,49.0,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.42,62.48,,,
2010,MII,M,10-Apr-10,N,AMRE,1115,JAWO,C-8,SMBC-1307,"A,_",U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,MII,M,10-Apr-10,N,AMRE,745,GABU,B.8-8.3,SMBC-918,"_,A",ASY,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,MII,M,11-Apr-10,N,AMRE,1030,NOWA,C.5-7.5,2391-69154,"_,A",ASY,U,16.7,1,1,NA,10.18,3.31,3.87,69.0,20.58,50.5,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25.64,53.96,"H+,IN FRIDGE FOR 24 HOURS",,
2010,MII,M,11-Apr-10,N,AMRE,1215,AMRE,D.2-6,2570-44381,"A/W,B",ASY,M,6.3,0,0,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,11-Apr-10,N,AMRE,1145,AMRE,B.8-6.5,2570-44382,"G/K,A",ASY,F,6.3,LT,1,NA,6.69,3.44,2.57,59.0,16.83,55.50,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34.72,67.58,IN FRIDGE FOR 24 HOURS,NA,NA
2010,LII,L,12-Apr-10,N,AMRE,630,AMRE,L-7.5,2570-44383,"_,A",ASY,F,6.0,LT,1,NA,6.22,3.25,2.59,58.0,15.67,54.50,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.55,61.91,,NA,NA
2010,MII,M,12-Apr-10,N,AMRE,940,BAWW,E-6,2590-82348,"M/A,B",SY,F,9.0,T,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,LII,L,12-Apr-10,N,AMRE,700,BAWW,K-8,2590-82357,"K,G/A",SY,F,8.5,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT FLANK MOLT,,,,,
2010,LII,L,12-Apr-10,N,AMRE,1145,BAWW,K-8,2590-82366,"A/R,M",ASY,M,9.9,T,2,NA,10.35,NA,NA,NA,17.52,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT CHIN MODERATE HEAD MOLT,,,,,
2010,LII,L,13-Apr-10,N,AMRE,800,AMRE,L-8,2530-12002,"A,Y/M",ASY,M,6.3,0,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,13-Apr-10,N,AMRE,730,AMRE,K-5.5,2550-40104,"R/W,A",ASY,F,6.7,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,13-Apr-10,N,AMRE,645,BAWW,K.8-8.2,2590-82356,"R,B/A",SY,F,8.9,0,1,NA,9.05,NA,NA,NA,17.59,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO MOLT,,,,,
2010,LII,L,13-Apr-10,N,AMRE,720,YEWA,L-8,SMBC-263,"_,A",U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,MM,M,15-Apr-10,N,AMRE,800,NOWA,A.5-1.5,2391-69146,"_,A",ASY,U,17.6,1,2,NA,NA,NA,NA,73.0,20.67,52.0,Y,Y,N,NWC,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29.63,63.76,,,
2010,LII,L,16-Apr-10,N,AMRE,915,AMRE,G.9-10.1,2550-40174,"A,Y/Y",ASY,F,5.9,LT,1,NA,6.18,3.59,2.71,55.0,16.56,48.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,BROKEN RIGHT FOOT,22.16,49.41,,NA,NA
2010,LII,L,16-Apr-10,N,AMRE,815,BAWW,G.9-10.1,2580-48853,"K,W/A",ASY,F,8.2,0,1,NA,9.28,NA,NA,NA,16.52,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO MOLT,,,,,
2010,LII,L,16-Apr-10,N,AMRE,1000,BAWW,J-10.5,2580-48853,"K,W/A",ASY,F,8.0,0,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,LII,L,16-Apr-10,N,AMRE,730,BAWW,H.8-10.4,2590-82367,"A,B/M",ASY,F,9.8,HT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT CHIN AND HEAD MOLT,,,,,
2010,LII,L,16-Apr-10,N,AMRE,915,BANA,J.5-9,SMBC-259,"_,A",U,M,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CP=3, BP=0",,,,,
2010,URIII,M,17-Apr-10,N,AMRE,820,NOWA,D-4,2391-68826,"_,A",SY,U,15.7,1,1,NA,10.48,3.53,3.91,74.5,21.36,53.5,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.45,68.33,SAMPLE SPLIT,,
2010,MM,M,17-Apr-10,N,AMRE,700,AMRE,B.5-3,2570-44312,"A,B/M",SY,M,7.1,T,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,RDII,M,18-Apr-10,N,AMRE,800,NOWA,D-1.5,2391-68828,"_,A",SY,U,14.3,LT,0,NA,10.63,3.42,3.87,73.0,21.10,51.0,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,24.98,64.18,SAMPLE SPLIT,,
2010,URIII,M,18-Apr-10,N,AMRE,830,NOWA,D-4,2391-68829,"_,A",SY,U,16.3,2,2,NA,9.84,3.05,3.54,74.0,22.07,51.5,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLUSHED INTO NET WHOLE TAIL LOOKS REGROWN EXCEPT R5,R6 ON LEFT, TOOK R5",27.10,57.33,SAMPLE SPLIT,,
2010,RD5,M,18-Apr-10,N,AMRE,800,AMRE,NA,2530-12381,"O,A/M",ASY,F,6.5,0,2,NA,6.65,3.61,2.70,59.0,16.26,53.50,Y,N,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,URIII,M,18-Apr-10,Y,AMRE,915,AMRE,D-3.5,2530-40209,"M/A,R",ASY,M,7.7,1,3,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPSCR=2, FLUSHED INTO NET, IMPLANT LOOKS OKAY, LOT OF SCABBING, STILL SOME T THERE, NO REGROWN FEATHER",26.43,53.40,,NA,NA
2010,MM,M,18-Apr-10,N,AMRE,730,AMRE,A.5-7.5,2570-44347,"G/A,R",ASY,M,6.9,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,RD5,M,18-Apr-10,Y,AMRE,730,AMRE,B.8-1,2570-44513,"M/Y,A",ASY,M,6.4,LT,1,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPLANT IN SAME PLACE, LOOKS GREAT, SUROUNDED BY CONNECTIVE TISSUE AND BLOOD VESSELS, NO REGROWN FEATHERS ",25.10,57.67,,NA,NA
2010,MM,M,18-Apr-10,N,AMRE,745,BAWW,A-6.3,2580-49021,"K,Y/A",ASY,F,8.8,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO MOLT,,,,,
2010,MM,M,18-Apr-10,N,AMRE,745,BAWW,B-5.2,2590-82349,"R,G/A",SY,F,10.0,HT,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT FLANK MOLT,,,,,
2010,URIII,M,19-Apr-10,Y,AMRE,1030,AMRE,D.7-0.8,2570-44512,"Y/O,A",ASY,M,7.0,T,1,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,IMPLANT LOOKS GOOD,24.32,54.09,,NA,NA
2010,URII,M,19-Apr-10,Y,AMRE,710,AMRE,NA,2570-44517,"W,G/A",ASY,M,7.1,T,2,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPSCR =2, IMPLANT LOOKS GOOD",22.22,40.75,,NA,NA
2010,URII,M,19-Apr-10,Y,AMRE,830,AMRE,NA,2570-44518,"R/O,A",ASY,M,7.5,1,3,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPSCR= 0, IMPLANT THERE, SKIN VERY HARD AROUND IT",27.55,52.66,,NA,NA
2010,MM,M,19-Apr-10,N,AMRE,1030,JAOR,C-6,SMBC-1120,"_,A",SY,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,MONGOOSE KILL,,,,,
2010,RDV,M,20-Apr-10,N,AMRE,810,NOWA,NA,1831-95524,"_,A",ASY,U,18.5,2,2,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO FAT TO MEASURE CP ,28.97,63.19,,,
2010,RDV,M,20-Apr-10,N,AMRE,740,NOWA,NA,2311-57094,"_,A",ASY,U,14.7,1,1,NA,9.98,2.97,3.50,75.0,21.28,52.0,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26.50,61.28,,,
2010,MII,M,20-Apr-10,N,AMRE,1000,AMRE,E.3-7.6,2570-44363,"B,W/A",ASY,M,7.1,T,2,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29.74,70.12,,NA,NA
2010,RD6,M,20-Apr-10,Y,AMRE,630,AMRE,LAGOON,2570-44521,"K/A,P",ASY,M,6.8,T,1,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPSCR=0, IMPLANT LOOKS GOOD",30.67,55.24,,NA,NA
2010,RDV,M,21-Apr-10,N,AMRE,815,NOWA,NA,2391-69154,"_,A",ASY,U,19.3,3,2,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29.32,69.74,,,
2010,LII,L,21-Apr-10,N,AMRE,830,AMRE,J-5.2,2570-44307,"G,A/W",SY,F,6.7,T,1,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,RDV,M,21-Apr-10,N,AMRE,715,BAWW,NA,2590-82385,"A,M/R",ASY,F,8.8,1,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,LII,L,21-Apr-10,N,AMRE,830,BAWW,K.5-5.1,2590-82386,"M,W/A",SY,F,8.4,LT,1,NA,9.80,2.76,2.94,65.0,18.08,48.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,URIII,M,22-Apr-10,N,AMRE,600,NOWA,A-1,2391-68830,"_,A",SY,U,14.6,1,2,NA,10.36,3.16,3.92,75.0,20.75,54.0,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28.15,66.34,SAMPLE SPLIT,,
2010,URII,M,22-Apr-10,N,AMRE,610,NOWA,A.5-3,2391-68902,"_,A",SY,U,19.5,3,2,NA,10.38,3.36,3.55,74.0,20.82,49.0,Y,Y,N,JAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,35.16,65.79,SAMPLE SPLIT,,
2010,URII,M,22-Apr-10,Y,AMRE,650,AMRE,A-3.5,2550-39530,"K,Y/A",ASY,M,6.8,LT,1,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,IMPLANT LOOKS GOOD,27.50,59.67,,NA,NA
2010,LII,L,22-Apr-10,N,AMRE,1030,AMRE,I-8.4,2550-40186,"B/W,A",ASY,F,6.5,T,1,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34.10,69.31,,NA,NA
2010,LII,L,22-Apr-10,N,AMRE,1030,BAWW,H-7.1,2590-82356,"R,B/A",SY,F,9.4,T,2,NA,NA,NA,NA,NA,NA,NA,N,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO MOLT,30.64,64.95,,,
2010,LII,L,22-Apr-10,N,AMRE,930,JWEV,H-7.5,SMBC-24,"A,_",ASY,U,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
2010,LII,L,23-Apr-10,N,AMRE,1015,AMRE,I-9,2310-31553,"A/O,Y",ASY,F,6.7,LT,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,URIII,M,23-Apr-10,Y,AMRE,915,AMRE,E.5-4.5,2310-31598,"G/A,G",ASY,M,7.5,HT,3,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FLUSHED INTO NET IMPLANT LOOKS GREAT,32.05,60.53,,NA,NA
2010,LII,L,23-Apr-10,N,AMRE,815,BAWW,J.1-11.1,2510-04354,"M/K,A",ASY,F,9.8,HT,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO MOLT,,,,,
2010,LII,L,23-Apr-10,N,AMRE,915,AMRE,J-11,2570-44384,"_,A",ASY,M,7.1,LT,2,NA,6.33,3.42,2.68,62.0,17.43,60.00,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,31.30,69.42,,NA,NA
2010,LII,L,23-Apr-10,N,AMRE,715,AMRE,I.5-10.3,2570-44406,"A/G,M",ASY,M,7.0,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,URIII,M,23-Apr-10,N,AMRE,625,AMRE,A-1,2570-44529,"A,_",ASY,M,7.5,HT,2,NA,6.58,3.92,2.69,61.0,17.00,54.00,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,32.15,63.59,,NA,NA
2010,LII,L,23-Apr-10,N,AMRE,845,BAWW,J.4-8.1,2580-48864,"Y,G/A",ASY,F,10.3,1,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGHT CHIN, MODERATE HEAD MOLT",,,,,
2010,LII,L,23-Apr-10,N,AMRE,730,BAWW,H.5-10.5,2590-82367,"A,B/M",ASY,F,10.6,1,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO MOLT,,,,,
2010,MM,M,24-Apr-10,N,AMRE,630,AMRE,A-7.7,2550-39406,"K/A,R",ASY,F,6.7,T,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,24-Apr-10,N,AMRE,830,AMRE,B.7-5,2550-39507,"A/M,B",ASY,M,7.2,0,2,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,URIII,M,24-Apr-10,Y,AMRE,1145,AMRE,E.3-4.8,2570-44528,"W/K,A",ASY,M,6.7,LT,1,NA,NA,NA,NA,NA,NA,NA,N,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,IMPLANT LOOKS GOOD,22.89,44.60,,NA,NA
2010,URIII,M,24-Apr-10,N,AMRE,1015,AMRE,E.5-4.5,2570-44530,"A,_",ASY,M,7.1,1,2,NA,6.70,3.80,2.67,62.0,16.14,56.00,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30.79,61.55,,NA,NA
2010,MII,M,24-Apr-10,N,AMRE,1000,BAWW,B.8-5,2590-82906,"O,A/M",SY,F,8.8,T,2,NA,10.01,2.78,2.92,63.5,17.04,47.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT FLANK MOLT,31.61,70.36,,,
2010,URIII,M,24-Apr-10,N,AMRE,1115,BAWW,E.3-4,2590-83111,"_,A",ASY,M,10.8,2,3,NA,9.35,3.01,3.02,69.0,17.32,49.5,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAY HAVE BEEN IN NET FOR 15 MINUTES, POSSIBLY BEEN SINGING A LOT LATELY",15.22,35.92,"HEM NO GOOD, TUBE BROKEN AFTER STARED SEPERATING, OTHER THAN 1/2, 15.27:26.95",,
2010,MM,M,25-Apr-10,N,AMRE,930,BAWW,C-5.5,2360-61172,"K/W,A",ASY,F,11.2,1,2,NA,10.31,2.89,3.03,66.5,17.50,51.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO MOLT, WAS _,A ON CAPTURE",32.31,68.20,,,
2010,MM,M,26-Apr-10,N,AMRE,800,BAWW,B-2,2510-04345,"R,A/Y",ASY,M,9.8,HT,2,NA,9.32,2.96,3.10,68.0,17.41,51.0,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIGHT CHIN MOLT,34.91,66.57,"SAMPLE NOT SPUN UNTIL NEXT MORNING, FORGOTTEN IN FRIDGE",,
2010,MM,M,26-Apr-10,N,AMRE,900,AMRE,B.5-3,2570-44466,"O/Y,A",SY,M,6.5,LT,1,NA,NA,NA,NA,NA,NA,NA,N,N,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,MII,M,27-Apr-10,N,AMRE,800,NOWA,D-6,2391-69115,"_,A",ASY,U,15.8,1,2,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34.98,69.21,,,
2010,URI,M,27-Apr-10,N,AMRE,915,AMRE,D.5-4,2570-44441,"A/R,R",ASY,M,6.7,T,1,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,CMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI BIRD,33.88,64.39,,NA,NA
2010,URI,M,27-Apr-10,N,AMRE,840,YSGR,D.5-4,SMBC-562,"_,A",AHY,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,JAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,RELEASED AT NET,,,,,
2010,URI,M,27-Apr-10,N,AMRE,740,YSGR,D-4,SMBC-605,"_,A",ASY,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,JAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,RELEASED AT NET,,,,,
2010,URI,M,28-Apr-10,N,AMRE,705,AMRE,F.5-4,2570-44531,"_,A",SY,F,6.3,LT,1,NA,6.66,3.78,2.85,59.0,16.85,55.00,Y,Y,N,JAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLLECTED R4,R3",30.94,64.76,,NA,NA
2010,URI,M,28-Apr-10,N,AMRE,730,AMRE,F.8-4,2570-44532,"_,A",ASY,F,7.1,LT,2,NA,6.95,3.67,2.74,60.0,16.85,55.00,Y,N,N,JAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,745,AMRE,NA,2550-39333,"W,M/A",AHY,F,6.7,0,1,NA,6.21,3.85,2.73,56.0,16.85,50.50,Y,N,N,MBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
2010,LII,L,18-Nov-10,N,AMRE,NA,AMRE,NA,2550-39334,"_,A",U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
